date,time,username,name,tweet,polarity,sentiment
9/2/2020,18:20:28,nrma298,NRMA Local 298,RT AFM RT Take ACTION Solidarity Local 2 AFM ExtendPUA RESTARTAct WeMakeEvents RedAlertRESTART,0.05,positive
9/2/2020,18:11:35,chefdance,Chefdance,U S venues were lit in RED in solidarity with the eventsindustry amp the RESTARTAct last night Support by sharing your favorite event moments using WeMakeEvents RedAlertRestart like this epic night with amp NA ChefDanceMoments,0.15,positive
9/2/2020,18:10:10,davidyuxx1,Davidyuxx,We must pass my RESTARTact to provide real relief for employers and workers who are hurting through no fault of their own If we fail to act these venues could close permanently taking with them thousands of jobs,0.1,positive
9/2/2020,18:10:10,davidyuxx1,Davidyuxx,Dozens of iconic Indiana entertainment venues lit up in red last night for the RedAlertRESTART Day of Action which urged passage of my RESTARTact RESTARTamerica,0.15,positive
9/2/2020,18:05:03,sentoddyoung,Senator Todd Young,We must pass my RESTARTact to provide real relief for employers and workers who are hurting through no fault of their own If we fail to act these venues could close permanently taking with them thousands of jobs,0.1,positive
9/2/2020,18:05:03,sentoddyoung,Senator Todd Young,Dozens of iconic Indiana entertainment venues lit up in red last night for the RedAlertRESTART Day of Action which urged passage of my RESTARTact RESTARTamerica,0.15,positive
9/2/2020,16:57:54,senatorbennet,Michael Bennet,We must do more to support local businesses especially those hit hardest by the pandemic in the restaurant service amp hospitality industries That s why I m fighting to pass the RESTARTAct to provide relief into 2021 Thanks to for facilitating the discussion,0.175,positive
9/2/2020,15:39:23,rmcdmc,RMC,Last night thousands of venues across our nation were lit in RED in support of the LiveEvents industry amp RESTARTAct We stand by you NA WeMakeEvents RedAlertRESTART StartPlanning RMCEvents To help visit EventProfs ExtendPUA,0,neutral
9/2/2020,15:39:12,cjtiming,CJ Timing,Yesterday the live events world lit up red Amateur sporting events and their production team are also hurting Guess what WeMakeEvents too Dammit Congress Pass the RestartAct already,-0.037878788,negative
9/2/2020,15:36:08,mtbchik,mtbchik,Yesterday the live events world lit up red Amateur sporting events and their production teams are also hurting Guess what WeMakeEvents too Dammit Congress Pass the RestartAct already,-0.037878788,negative
9/2/2020,14:40:03,palladiumspc,The Palladium,RT Tonight is lit up in red in support of SaveOurStages Act and RestartAct today Both are designed to support the live events industry The Palladium and many other venues around the country are doing this tonight,0.127840909,positive
9/2/2020,14:35:51,imaginariesband,The Imaginaries,We were honored to be a part of Live From Home last night an event put on to raise money for the amazing theatre Thanks for watching sharing amp showing your support for the RESTARTact wemakeevents saveourstages and extendpua,0.234090909,positive
9/2/2020,14:21:22,mediatechedu,MediaTech Institute,restartact RedAlertRESTART The Live Event Industry needs YOU Michael T Strickland of states The Live Event Industry has been at zero revenue since March 13 2020 and will be until 2021 calltoaction,0.136363636,positive
9/2/2020,14:15:55,musicfan4891,David T,Thanks Senator Now please support the RESTARTact the SaveOurStages act the ENCORESact whatever it takes to protect the live event industry from collapsing RedAlertRESTART,0.168181818,positive
9/2/2020,14:15:49,donnie_biggins,Donnie Biggins,RESTARTAct now,0,neutral
9/2/2020,14:08:23,musicfan4891,David T,The RESTARTact too Speaker for small business COVID relief RedAlertRESTART,-0.25,negative
9/2/2020,14:07:00,mruggieriajc,Melissa Ruggieri,Dozens of Georgia artists including and are petitioning Georgia state senators and to support aid for local venues SaveOurStages RESTARTAct,0,neutral
9/2/2020,14:00:40,kris_addwood,Kris Wood,Check out this Photo View on Imgur via Join us in support RedAlertRESTART RESTARTAct redstartalert SaveOurStages WeMakeEvents,0,neutral
9/2/2020,14:00:01,kranzbergarts,Kranzberg Arts Foundation,A big THANK YOU to our team amp the rest of the community who helped illuminate entertainment venues in RED last night in support of the RestartAct amp the SaveOurStagesAct Get involved at,0,neutral
9/2/2020,12:43:18,rebirththebrand,Rebirth TheBrand,rest RESTARTAct,0,neutral
9/2/2020,12:22:58,senatorbennet,Michael Bennet,Last night over a thousand buildings lit up red in support of the RESTARTAct my bipartisan bill to support small businesses hurt by COVID19 From the needle to to support for RESTART is spreading across the country RedAlertRESTART,-0.083333333,negative
9/2/2020,12:00:05,parkalbany,ParkAlbany,Let Congress know We NEED the SaveOurStagesAct and the RestartAct passed to help support Albany s independent arts venues like the and Learn More at,0.25,positive
9/2/2020,11:53:53,chitheatremusic,Chicago TMA,Take ACTION Solidarity Local 2 AFM ExtendPUA RESTARTAct WeMakeEvents RedAlertRESTART,0.05,positive
9/2/2020,11:52:49,smbizroundtable,Small Business Roundtable,We look forward to hosting former Starbucks CEO and SBR CEOs to discuss the RESTARTAct next Thursday Sept 9th at 10AM ET Discussion will focus on this legislation and future of America s smallbusinesses Register here,0,neutral
9/2/2020,11:41:06,stlmusicpark,Saint Louis Music Park,Last night we proudly stood with other venues promoters amp artists to support RedAlertRESTART to help raise awareness for the millions of live event workers who have been effected by COVID 19 Visit to learn more WeMakeEvents RESTARTAct,0.262272727,positive
9/2/2020,11:40:36,stlcic,Centene Community Ice Center,Last night we proudly stood with other venues promoters amp artists to support RedAlertRESTART to help raise awareness for the millions of live event workers who have been effected by COVID 19 Visit to learn more WeMakeEvents RESTARTAct,0.262272727,positive
9/2/2020,11:20:05,tsleepknot,Travis Sleeper,RESTARTAct WeMakeEvents seattle The event industry was live last night bringing awareness to our industries current struggle in this pandemic,0.045454545,positive
9/2/2020,11:03:04,preshall,Preservation Hall,Sacred spaces for music across the country are in dire need of support as are the 12 million US employees who depend on live events for income Join us in solidarity this week as we demand passage of the RESTARTact contact Congress at,0.136363636,positive
9/2/2020,10:46:54,mruggieri,Melissa Ruggieri,Dozens of Georgia artists including and are petitioning Georgia state senators and to support aid for local venues SaveOurStages RESTARTAct,0,neutral
9/2/2020,10:46:31,mruggieriajc,Melissa Ruggieri,Dozens of Georgia artists including and are petitioning Georgia state senators and to support aid for local venues SaveOurStages RESTARTAct,0,neutral
9/2/2020,10:45:59,donnie_biggins,Donnie Biggins,RESTARTAct now,0,neutral
9/2/2020,10:25:41,ryanalice2121,Ryan,Do your job we will absolutely vote you out if you don t RESTARTAct RedAlertRESTART ExtendPUA,0.2,positive
9/2/2020,10:24:45,ryanalice2121,Ryan,Do your jobs so we can get back to doing ours RedAlertRESTART RESTARTAct,0,neutral
9/2/2020,9:44:00,mtnprds,Mountain Productions,The live events industry is on redalert Yesterday we stood with the entire live entertainment industry and lit the premises of our headquarters in Wilkes Barre Pensylvania red to join the movement RedAlertRESTART WeMakeEvents RestartAct SaveOurStages,0.068181818,positive
9/2/2020,9:37:43,nesantoiemma,NicoleSantoiemma,I d love to see your vision of a restartact for businesses affected most by covid I d hate to see democrats take credit knowing democratic run cities and businesses struggled the most during the pandemic,0.175,positive
9/2/2020,9:22:17,dayton_local,DaytonLocal com,along with more than 5 000 buildings across North America were lit in red last night to raise public awareness that the Live Events Industry is on Red Alert for its very survival RedAlert RedAlertRESTART RESTARTAct Photo by Dan Feldkamp,0.119480519,positive
9/2/2020,9:21:24,gschwantes,Glenn Schwantes,Pass the RESTARTAct and help the music community survive COVID 19 DistrictAdvocate,0,neutral
9/2/2020,9:11:57,dayton_local,DaytonLocal com,The sleeping giant at the Dayton Arcade lit in RED last night in support of RedAlert RedAlertRESTART RESTARTAct Photo by Dan Feldkamp,0,neutral
9/2/2020,9:00:59,deathclubpgh,SteelCityDeathClub,Yesterday venues around the country turned red in support of RedAlertRESTART and WeMakeEvents which is spreading awareness of the RestartAct Today we re continuing the push to SaveOurStages and ExtendPUA so that the venues we love can survive,0.25,positive
9/2/2020,8:18:31,cainpark,Cain Park,We lit up the night Visit and to send a message to Congress to show your support for the RESTARTact and extended PUA for gig workers WeMakeEvents ExtendPUA SaveourStages ArtsAdvocacy RedAlertRESTART cainpark,0,neutral
9/2/2020,8:18:15,etajeff,Jeff Robertson,Let s get bill S 3814 passed Our industry and your constituency is counting on it November is too late RESTARTAct,-0.3,negative
9/2/2020,8:11:54,bucklesandbulls,Buckles and Bulls,People need to rise up and stop laying down stop taking it RESTARTAct,-0.155555556,negative
9/2/2020,8:11:33,5evidences,5Evidences,We aRe oN REd ALerT redalert wemakeevents redalertRESTART wme liveevents saveourstages broadcast restartact industry concert tvshow art SAVE THE LIVE EVENTS INDUSTRY Ile de France France,0.068181818,positive
9/2/2020,6:50:43,bigguypolitics,bigguypolitics,Last night the live event industry an industry decimated by COVID19 w 12 million unemployed amp 77 losing 100 of income put out a RedAlert they need our help Contact your legislators amp tell them to pass the RESTARTAct,0.068181818,positive
9/2/2020,6:16:30,zcoba53,Zayda Cobarrubias,RestartAct PUA,0,neutral
9/2/2020,6:08:34,toledonews,The Blade,Did you see the Ctr last night It was lit up in red to raise awareness for the plight of the live events industry across the country during the pandemic RESTARTAct The Blade,0.045454545,positive
9/2/2020,5:30:14,jesse_ochoa,Jesse Ochoa,It s grips operators stagehands venues caterers techs security performers It s millions of people Your entertainment is our livelihood RedAlertRESTART RESTARTAct WeMakeEvents,0,neutral
9/2/2020,5:25:45,dayton_local,DaytonLocal com,RedAlertRESTART RESTARTAct SchusterCenter Dayton,0,neutral
9/2/2020,5:25:36,dayton_local,DaytonLocal com,RedAlertRESTART RESTARTAct SchusterCenter Dayton,0,neutral
9/2/2020,4:30:06,avalondotred,AVALON,The RivergateTower in Tampa framed by palmtrees lit up red along with entertainment venues around the world as part of a push for relief aid called the RestartAct a major call to Congress to pass the RESTART Act as quickly as possible MARTHA RHINE,0.020833333,positive
9/2/2020,3:34:54,jesusiskingod,JESUS CYRUS TRUMP,ir MAGA2020 MIGA RestartLeader RestartMIGA RestartMB RESTARTAct Trump2020NowMoreThanEver KAG2020 Trump2020LetsSaveAmerica Cyrus I alexander is coming,0,neutral
9/2/2020,2:36:46,musicfan4891,David T,I may not work in live events but tonight I stand with the people in this industry devastated by COVID Congress continues to do nothing and I hope this RedAlertRESTART will encourage them to pass the RESTARTact Please SaveOurStages ASAP cc,0.136363636,positive
9/2/2020,1:37:28,romeogirl2010,romeogirl2010,77 of skilled venue live event workers have been 100 unemployed since March Please pass the RESTARTAct ExtendPUA ExtendSmallBusinessAid ExtendGigWorkerAid,0.318181818,positive
9/2/2020,1:36:40,rachelnelsen,Rachel Nelsen,RESTARTAct SaveOurStages,0,neutral
9/2/2020,1:05:49,caryn_maroni,Caryn Maroni,Stand in solidarity w people in the event music entertainment industry who are out of work Live Music venues will light up red tonight Work to encourage Congress 2 pass RestartAct will provide much needed assistance for millions Americans who have lost income RedAlertRESTART,0.184090909,positive
